category,chunk_id,priority,related_article,source,src_title,text
|  | 3호 | 광역시, 안산·광주·파주·이천·평택 | 8,500만원 이하 | 2,800만원 이하 |

|  | 4호 | 그 밖의 지역 | 7,500만원 이하 | 2,500만원 이하 |"
['독소조항'],chunk_21,7,,data/raw/case/전세피해법률상담사례집.docx,과밀억제권역: 특정 지역의 인구 및 기업 집중 억제를 위한 세제 혜택 적용 범위 지정.,"## 과밀억제권역

| 적용일자 | 구분 | 세부내용 |

|---|---|---|

| 2001. 1. 29. ~ 2009. 1. 15. | 서울특별시 | - |

|  | 인천광역시 | 강화군, 옹진군, 중구·운남동·운북동·운서동·중산동·남북동·덕교동·을왕동·무의동, 서구 대곡동·불로동·마전동·금곡동·오류동·왕길동·당하동, 연수구 송도매립지(인천광역시장이 송도신가지 조성을 위해 1990. 11. 12. 송도 앞 공유수면매립 공사면허를 받은 지역), 남동유치지역 제외 |

|  | 경기도 | 의정부시, 구리시, 남양주시(호평동·평내동·금곡동·일패동·이패동·삼패동·가운동·수석동·지금동 및 도농동만 해당), 하남시, 고양시, 수원시, 성남시, 안양시, 부천시, 광명시, 과천시, 의왕시, 군포시, 시흥시(반월특수지역 제외) |

| 2009. 1. 16. ~ 2011. 3. 8. | 서울특별시 | - |

|  | 인천광역시 | 강화군, 옹진군, 서구 대곡동·불로동·마전동·금곡동·오류동·왕길동·당하동·원당동, 인천경제자유구역 및 남동 국가산업단지 제외 |

|  | 경기도 | 의정부시, 구리시, 남양주시(호평동·평내동·금곡동·일패동·이패동·삼패동·가운동·수석동·지금동 및 도농동만 해당), 하남시, 고양시, 수원시, 성남시, 안양시, 부천시, 광명시, 과천시, 의왕시, 군포시, 시흥시(반월특수지역 제외) |

| 2011. 3. 9. ~ 2017. 6. 19. | 서울특별시 | - |

|  | 인천광역시 | 강화군, 옹진군, 서구 대곡동·불로동·마전동·금곡동·오류동·왕길동·당하동·원당동, 인천경제자유구역 및 남동 국가산업단지 제외 |

|  | 경기도 | 의정부시, 구리시, 남양주시(호평동·평내동·금곡동·일패동·이패동·삼패동·가운동·수석동·지금동 및 도농동만 해당), 하남시, 고양시, 수원시, 성남시, 안양시, 부천시, 광명시, 과천시, 의왕시, 군포시, 시흥시(반월특수지역에서 해제된 지역 포함) 제외 |

| 2017. 6. 20. ~ | 서울특별시 | - |

|  | 인천광역시 | 강화군, 옹진군, 서구 대곡동·불로동·마전동·금곡동·오류동·왕길동·당하동·원당동, 인천경제자유구역(경제자유구역에서 해제된 지역 포함) 및 남동 국가산업단지 제외 |

|  | 경기도 | 의정부시, 구리시, 남양주시(호평동·평내동·금곡동·일패동·이패동·삼패동·가운동·수석동·지금동 및 도농동만 해당), 하남시, 고양시, 수원시, 성남시, 안양시, 부천시, 광명시, 과천시, 의왕시, 군포시, 시흥시(반월특수지역에서 해제된 지역 포함) 제외 |"
"['차임보증금', '우선변제권', '소액임차인', '담보권리', '강제집행', '대항력', '주택유형', '계약갱신', '독소조항']",chunk_22,7,,data/raw/case/전세피해법률상담사례집.docx,핵심 제목 30토큰 이내 보증금 증액 후 소액임차인 우선변제 불가,"10. 보증금의 증액사기로 최우선변제권 상실

>>> 피해상황

임차인 A는 채권최고액 15억원이 공동담보로 되어 있는 스시 소재 다세대주택을 임대 기간을 2년으로, 보증금 5,000만원에 월세 40만원에 계약을 하고 전입신고하고 동일자로 확정일자를 받았습니다. 계약 당시 저당설정 금액이 많아서 걱정을 하니 중개사와 임대인 이 재산도 많아서 문제가 없다고 해서 계약했습니다. 그 후 1차 계약기간이 만료되는 날짜에 임대인이 월세를 보증금으로 환산하여 2,000만원 인상해 줄 것을 요청하여 2,000만원을 증액하고 임대차기간을 연장하여 거주하면서 2차로 묵시적 갱신을 하여 현재에 이르렀 습니다.

A의 7,000만원 보증금은 우선변제를 받을 수 있을까요?

>>> 문제점 및 대응방안

1. 문제점 - 증액으로 소액임차인에 해당 안 됨

주택을 임차할 때에는 선순위 근저당권이나, 압류 가압류, 가처분이나 가등기 등이 있으 면 위험물건이므로 임대차계약을 해서는 안 되는 것이 원칙입니다. 더구나 비록 공동담보 라고는 하지만 임차인이 최선순위가 되지 않는 경우는 보증금의 회수에 문제가 될 수밖에 없으며, 중개사나 소유자가 본인의 자력을 과시하며 아무런 문제가 없다고 주장하여도 조 심하여야 합니다.

A는 저당권설정 당시 해당지역의 소액보증금 최우선 변제금은 5천만원 이하일 때 1,700 만원까지는 소액보증금 최우선 변제금이므로 1,700만원을 받을 수 있었습니다. 이 경우에 월세는 소액보증금을 계산하는데 아무런 영향이 없어서(상가의 경우에는 보증금으로 환산함) 당시에는 소액임차인에 해당하였습니다. 그런데 A가 보증금을 2,000만원을 증액하여줌으로써 현재 보증금의 액수가 7,000만원이므로 소액보증금이 아니며, 단 한 푼도 받을 수 없게 되었습니다.

한편 A가 전입 및 확정일자 부여를 받았으므로 임차인 A는 전입 다음날부터 우선변제권 을 취득하였습니다.

그러나 임차인 A가 임대차계약을 하기전에 15억원의 공동담보 근저당권설정이 있으므로 A는 후순위 임차인의 지위를 갖습니다. 따라서 공동담보 된 채권액을 공동담보물권별 가격에 따라 채권액을 배분해 보아야 A의 임차주택이 부담할 채권액이 산출되며, 이 부담 채권액을 공제하고 잔액이 있다면 보증금을 돌려받을 수가 있습니다. A가 보증금 회수가 가능한가는 매각금액이 어느 정도인가에 달려 있다고 할 수 있습니다.

2. 보증금의 증액

가. 보증금의 증액과 재계약서 작성 및 확정일자

보증금을 증액하는 경우 증액부분의 영수증에 확정일자를 받은 때에는 그 효력을 인정할 수가 없어 우선변제를 받을 수 없으므로 이때에는 반드시 임대차관계(당사자, 목적물, 기간, 보증금 등)를 확인할 수 있는 방법(예컨대 재계약서를 작성)으로 작성한 후 그 서면에 확정일자를 받아야 합니다. 확정일자를 받으면 그 이후부터 그 증액부분에 대하여 우선변제권이 있습니다.

나. 재계약과 증액한도 제한 규정의 적용여부"
"['차임보증금', '우선변제권', '소액임차인', '계약갱신', '독소조항']",chunk_23,7,,data/raw/case/전세피해법률상담사례집.docx,핵심 제목: 임대차 계약 종료 후 증액 시 소액임차인 여부 확인 필수,"나. 재계약과 증액한도 제한 규정의 적용여부

임차인 A의 경우에는 임대차기간이 만료되었으므로 5% 증액제한 규정은 적용되지 않고, 만약 A가 5% 범위 내에서만 증액하고자 했다면 계약갱신청구권을 행사하였으면 가능 합니다.

임대료증액 제한 규정은 임대차계약의 존속중 당사자 일방이 약정한 차임 등의 증감을 청구한 때에 한하여 적용되고, 임대차계약이 종료된 후 재계약을 하거나 또는 임대차계약 종료 전이라도 당사자의 합의로 차임 등이 증액된 경우에는 적용되지 않습니다(대법원 2002. 6. 28. 선고 2002다23482 판결).

요약

선순위 근저당이 있을 때에는 보증금회수에 곤란함이 생기고, 다만 소액임차인에 해당하면 소액보증금 최우선변제금만 배당을 받으므로 증액시에도 소액임차인에 해당하는지 여부를 살펴봐야 합니다.

※ 보증금 증액시 소액임차인 해당여부 확인하고, 재계약서를 작성(영수증은 안됨)하여 확정일자 받으면 그때부터 우선변제권 취득합니다."
"['우선변제권', '소액임차인', '차임보증금', '담보권리', '주택유형', '대항력', '중개업무', '강제집행', '독소조항']",chunk_24,7,,data/raw/case/전세피해법률상담사례집.docx,핵심 제목: 후순위 임차인의 보증금 감액 시 법적 책임 및 회수 방안,"11. 보증금의 감액과 임차인의 권리

피해상황

임차인은 선순위 근저당권이 6층과 12층만 공동담보가 33억이고, 나머지 7층~11층까지의 공동담보가 40억원 등 총 90억원인 △△지역 공동주택에 후순위로 A호에 보증금 1억 7,000만원을 주고 전입, 확정일자를 갖추고 이사를 하였습니다. 임대인이 소위 쪼개기 대출을 하였으나 당시 공인중개사도 공동담보목록을 제시하지도 않았고, 건물의 가격에 비추어 담보금액이 적어서 별 문제되지 않는다고 하여 전세를 들었는데 임대인이 전세금을 1억원으로 감액하여 재계약을 하자고 하는데 어떻게 해야 하나요?

문제점 및 대응방안

임대인이 소위 쪼개기 대출사기를 저지르면 임차인이 피해를 예방하기가 무척 어렵습니다. 그래서 전문가인 공인중개사가 제 역할을 할 책임이 있는 것인데, 아마도 임대인과 중개사의 불법행위에 대한 책임이 문제될 수 있겠습니다.

문제점

임차인은 후순위라서 소액보증금 최우선변제권 밖에는 보증금을 회수할 권리가 없는 것으로 보입니다. 근저당 설정일 당시 해당지역의 소액임차인은 금 1억원 이하일 때에 3,400만원까지를 최우선변제를 받을 수가 있으며, 다만 전체 소액보증금 최우선변제금은 경매 매각가격의 1/2범위 내에서이며, 전체 소액임차인 보증금에 부족하면 비율로 배당을 받게 됩니다.

경매기입등기 전의 감액

경매기입등기 전에 임대인과의 합의로 감액함으로써 소액임차인에 해당하게 되었다면 소액보증금의 우선변제를 인정할 수 있습니다. 이 경우 만약 돌려받지 못한 금액이 있는 때에는 그 미회수 금액에 대하여 공증을 받거나 차용증 등을 받아두고 임대인의 다른 재산에 담보를 설정하거나 하는 등 채권회수 방안을 마련해 두는 것이 바람직합니다.

경매기입등기 후의 감액

임차주택에 대한 경매신청이 있는 후에 소액임차인으로서 배당받기 위하여 임대인과의 합의하에 소액임차인에 해당하는 금액으로 보증금을 감액하여 임대차계약서를 다시 작성하는 수가 있을 수 있습니다. 이러한 임차인이 경매절차에서 재작성 된 임대차계약서(통상 작성일자를 소급하고 따라서 확정일자가 없는 경우가 대부분, 배당요구 종기 이전에 확정일자 있는 경우도 있을 수 있음을 첨부하여 배당요구를 할 경우 경매절차에서 그와 같은 사실이 판명되면 배당을 받을 수 없을 것입니다.

만약 임차인이 임대인과 보증금을 감액하는 행위가 선순위 근저당권자의 우선변제권을 해치는 행위라면 사해행위취소의 대상이 될 수도 있을 것입니다.

그러나 실무상 임차인의 주민등록 전입일자가 경매기입등기 전으로 되어 있으면 계약서 사본만으로는 사해행위* 여부를 판단하기가 힘들고, 그래서 법원에서는 혹시 그러한 의심이 들면 심문을 한 후에 배당을 하거나 일단 배당에서 제외하고 임차인으로 하여금 배당이의의 소를 제기하도록 하여 가장임차인을 가려내는 방법도 고려하고 있습니다."
"['우선변제권', '대항력', '강제집행', '독소조항']",chunk_25,7,,data/raw/case/전세피해법률상담사례집.docx,핵심 제목: 임차인 전입일 지연 시 사해행위 판단 및 배당 절차 개선 방안,"그러나 실무상 임차인의 주민등록 전입일자가 경매기입등기 전으로 되어 있으면 계약서 사본만으로는 사해행위* 여부를 판단하기가 힘들고, 그래서 법원에서는 혹시 그러한 의심이 들면 심문을 한 후에 배당을 하거나 일단 배당에서 제외하고 임차인으로 하여금 배당이의의 소를 제기하도록 하여 가장임차인을 가려내는 방법도 고려하고 있습니다.

사해행위란 채무자가 채권자를 해함을 알면서도 자기의 재산을 감추거나 제3자에게 증여하는 등의 방법으로 채무자의 총재산을 감소하는 행위를 하여 채권자의 강제집행을 어렵게 하는 경우를 ‘사해행위’라 하며, 이런 경우 채권자는 채무자 및 제3자를 대상으로 법원에 사해행위 취소소송을 제기하여 채무자의 재산을 회복시키고 채권을 행사할 수 있습니다."
"['우선변제권', '대항력', '임차권등기', '담보권리', '소액임차인', '차임보증금', '주택유형', '임대인의무', '독소조항']",chunk_26,7,,data/raw/case/전세피해법률상담사례집.docx,핵심 제목: 임대인 전출 시 대항력 및 우선변제권 상실 위험 요약: 임차인이 전출,"12. 임대인의 우선변제권 침해 사례

▶▶ 피해상황

임차인 A가 당해 주택을 임차하여 최선순위 대항력과 우선변제권을 취득하였습니다.
그런데 1년 후에 임대인이 은행에서 자금을 융자받아야 된다고 주민등록을 다른 곳으로 옮겼다가 저당권설정 된 후 즉시 다시 전입하라고 요청을 하므로 주민등록을 잠깐 다른 곳으로 옮겼다가 은행이 저당권을 설정한 다음 다시 전입을 하였습니다.

임차인의 권리에는 어떠한 변화가 있는가요?

▶▶ 문제점 및 대응방안

임차인은 주택을 인도받고 전입신고를 하면 그 다음날 0시부터 대항력을 취득하고, 대항력을 갖춘 임차인이 확정일자를 받으면 우선변제권을 취득합니다. 그리고 대항력의 취득 요건인 주택의 인도와 주민등록은 취득시에만 구비하면 되는 것이 아니고 계속적으로 존속해야만 대항력이 살아있게 됩니다. 다른 곳으로 전출을 하면 취득했던 대항력은 소멸하고 다시 전입한 날짜를 기준으로 새로운 대항력이 발생하며, 이에 따라 우선변제권의 발생도 전출로 소멸하였다가 재전입한 날의 다음날부터 다시 우선변제권이 발생하는 것입니다.

문제점 – 전출하면 대항력과 우선변제권 상실

그러므로 A의 경우에는 주택을 그대로 점유하고는 있었지만 전출을 하였으므로 대항력을 상실하였고 이에 따라 우선변제권도 소멸하였다가, 다시 전입을 한 다음날 0시부터 대항력과 우선변제권을 다시 취득한 것이 되므로, 은행의 저당권보다 변제순서가 뒤로 밀리게 되었습니다. 이에 따라 경매나 공매시에 A가 확보할 수 있는 권리는 근저당권 설정일자를 기준으로 소액임차인에 해당한다면 소액보증금 최우선변제금을 확보할 가능성만 있게 되므로 임대인의 간청이 있더라도 다른 곳에 전출을 하면 안 됩니다.

임차권등기를 말소하면 대항력과 우선변제권이 소멸됨

또 다른 전세피해 사례를 보면 최선순위 임차인이 임차권등기명령에 의한 임차권등기를 완료하고 전출을 하였으나, 임대인이 이것 때문에 다음 세입자가 안 구해진다고 하면서 임차권등기 말소를 요구하므로 임차권등기를 말소한 경우도 있으나, 이 경우 임차권등기가 말소되면 종전에 취득한 대항력과 우선변제권이 모두 소멸하므로 이런 요청에는 응하면 안 됩니다.

임차권등기 때문에 다음 세입자가 구해지지 않는다고 하면, 다음 세입자가 지급하는 보증금을 임대인에게 지급하지 말고 임차인에게 지급하면 그 날 동시에 임차권등기 말소를 해 준다는 약속을 하고 계약금과 잔금을 임차인이 직접 받고 동시에 임차권등기말소를 법무사에게 위임하면 쌍방간에 아무런 피해가 없을 것입니다.

대응방안

전출을 하게 되면 종전의 대항력과 우선변제권을 상실하므로 전출을 하면 절대로 안 되고, 또는 전출을 하지 않더라도 본인은 임차인이 아니라든지, 무상임차인이라든지, 임차권을 주장하지 않겠다는 확인서를 써주면 금반언의 원칙상 대항력을 주장할 수 없게 되므로 주의를 요합니다.

금반언의 원칙이란 이미 표명한 자기의 언행에 대하여 이와 모순되는 행위를 할 수 없고 선행 행위에 책임을 부담해야 한다는 원칙을 말합니다."
"['대항력', '우선변제권', '차임보증금', '담보권리', '주택유형', '계약갱신', '보증금보험', '소액임차인']",chunk_27,7,「3조」,data/raw/case/전세피해법률상담사례집.docx,"핵심 제목 30토큰 이내 전세사기 대응: 대항력 및 우선변제권, 양수인 책임","13. 소유자변경의 사기행위와 대처방안

사례

임차인 A는 임대차계약을 체결하고 동일자로 주택을 인도받고 전입신고 및 확정일자를 필하였는데 A가 입주하는 같은 날 매매로 소유자가 변경되었으며 또한 소유권이전과 동시에 같은 날 은행에 근저당권이 설정되었습니다. 임차인 A의 보증금은 어떻게 되나요?

임차인 B는 보증금, 임대기간을 24개월까지로 하는 임대차계약을 체결하고 전입 및 확정일자를 받았습니다. 그런데 임대인이 전입후 본 주택을 C 법인에게 매도하였는데 B는 소유권이 변경되는 사실을 통지받지 못하였으며 소유권변경 후 6개월여가 지난 뒤 변경된 사실을 알게 되었으며, 주변에서 들으니 C 법인은 다수의 부동산을 소유하여 계약 종료시 보증금을 반환하는데 곤란할 것 같다는 풍문이라서 계약을 해지하고 보증금을 반환받고 싶습니다. 어떤 방법이 있는지요?

문제점 및 대응방안

대항력 – 인도와 전입신고 한 다음날 0시부터 효력발생

전세사기 피해자들의 피해내용을 보면 임차인이 주택에 입주하는 날짜에 임대인이 제3자에게 주택을 매도하는 경우를 많이 볼 수 있습니다. 소유자가 주택을 매수하면서 은행에 근저당을 설정하는 경우가 종종 있는데, 이렇게 되면 임차인이 아무리 빨리 전입을 하여도 다음날 0시부터 대항력이 발생하므로 근저당이 선순위가 되어 보증금채권이 확보가 안됩니다.

또한 임차인 B의 경우와 같이 임대인이 형식적인 사장이나 무자력 법인을 양수인으로 내세워 소유권을 이전하면, 본인은 추후에 보증금 미반환 문제로부터 벗어나고 파산·회생 등을 하지 아니하고 신용을 지킬 수 있을 뿐만 아니라 보증금을 편취하기 위하여 사기를 하는 경우에 많이 발생하는데, 양수인과 임대인에 대하여 책임을 부담시킬 수 있는 방법이 있는지 검토가 필요합니다.



2. A의 경우 - 대항력을 갖추기 전 소유권이 변동되는 경우



임차인이 전소유자와 아직 임차계약만 하고 인도와 전입신고를 못하여 대항력을 취득하지 못한 상태에서 소유권이 이전되거나 위 사례 1.과 같이 임차인 A가 전입 및 확정일자를 받은 날과 동일한 날에 소유권이 변동되는 경우에는 대항력을 갖추지 못하여 매수인(양수인)이 임대인의 지위를 승계하지 않는 것이 원칙입니다(주택임대차보호법 제3조 제4항).



그러나 현실에서는 대항력 없는 임차인에 대한 채무를 임차인이 대항력을 갖추게 됨으로써 양수인이 인수하고, 임차인이 이를 묵시적으로 승낙하는 것으로 하여 양수인이 임대인의 지위를 승계하는 것으로 처리되고 있습니다.



이처럼 임대인의 지위가 승계된다고 가정하더라도 임차인 A의 경우에는 전입 및 확정일자와 같은 날에 근저당권이 설정되었으므로 대항력 및 우선변제권은 다음날 00:00부터 발생하고 근저당권은 설정일 당일부터 발생하므로 변제순위에서 뒤처지게 됩니다.



3. B의 경우 - 양수인의 보증금반환채무 당연승계 규정의 존재"
"['차임보증금', '전대양도', '우선변제권', '담보권리', '대항력', '보증금보험', '주택유형', '독소조항']",chunk_28,7,「3조」,data/raw/case/전세피해법률상담사례집.docx,"핵심 제목: 임대차 승계 및 보증금 반환 책임: 당연승계 시 임차인 보호, 이의 제기 시 양도인","이처럼 임대인의 지위가 승계된다고 가정하더라도 임차인 A의 경우에는 전입 및 확정일자와 같은 날에 근저당권이 설정되었으므로 대항력 및 우선변제권은 다음날 00:00부터 발생하고 근저당권은 설정일 당일부터 발생하므로 변제순위에서 뒤처지게 됩니다.



3. B의 경우 - 양수인의 보증금반환채무 당연승계 규정의 존재



주택양도의 경우에 매도인은 보증금반환의무를 면하고 매수인이 임대인의 지위를 당연 승계하는 것으로 되어 있는데(주택임대차보호법 제3조 제4항), 이처럼 매도인이 자력이 없는 법인이나 형식적인 소유자를 내세우거나 심지어 매수인 본인이 매수자가 된 줄 모르는 경우에도 매도인이 보증금반환의무를 당연히 면한다고 하는 것은 문제가 많습니다.



4. 보증금 인수하고 매수하는 경우의 법률관계



임차인이 있는 상태에서 주택매매가 일어나는 경우에 전소유자와 현소유자, 임차인간 법률관계를 살펴보면 다음과 같습니다.



가. 원칙 - 양수인이 임대인 지위 법률상 당연승계(주택임대차보호법 제3조 제4항)



임차인이 주택임대차보호법상의 대항력을 갖춘 후 임대부동산의 소유권이 이전되는 경우에는 양수인이 양도인의 임대차보증금반환의무를 승계 받고 양도인의 보증금반환채무는 소멸합니다.



나. 예외 - 임차인이 이의제기 시 양도인의 반환채무는 소멸하지 않음



당연승계의 규정은 임차인 보호를 위하여 임차인이 임대인의 지위승계를 원하지 않는 경우에는 임차인이 임차주택의 양도사실을 안 때로부터 상당한 기간 내에 이의를 제기함으로써 승계되는 임대차관계의 구속으로부터 벗어날 수 있다고 봄이 상당하고, 그와 같은 경우에는 양도인의 임차인에 대한 보증금 반환채무는 소멸하지 않습니다.



▶▶ 대응방안



1. 상당한 기간 내에 이의제기하면 양도인 책임추궁 가능함



소유권이 변동된 사실을 임차인이 안 날로부터 상당한 기간 내에 이의를 제기하면 양도인에게 보증금반환책임을 물을 수 있습니다(대법원 2001다64615 판결).



이 ‘상당한 기간’이라는 것은 보통 사회평균인이 “양도인의 책임을 묻기 위하여 필요한 합리적인 기간”이라고 볼 수 있으나 구체적으로 얼마만큼의 기간인지는 아직 판례가 없습니다.



2. 임대인과 양수인의 병존적 채무인수



그러면 양도인의 반환채무는 소멸하지 않는다고 할 때 양수인의 책임은 어떻게 될까요?



부동산매매의 경우는 통상 부동산의 매수인이 매매 목적물에 관한 임대차보증금 반환채무 등을 인수하는 한편, 그 채무액을 매매대금에서 공제하기로 약정하는 것이 일반적이므로, 임차인이 채무인수를 승낙하지 않은 이상 매수인(양수인)은 이행인수로서 병존적 채무인수가 되므로(대법원 2000다69026 판결) 양도인과 양수인 모두가 보증금반환의무가 있고, 임차인의 대항력과 우선변제권도 그대로 유지된다고 할 것입니다."
"['차임보증금', '우선변제권', '주택유형']",chunk_29,7,,data/raw/case/전세피해법률상담사례집.docx,"핵심 제목: 임차인 이의 제기 시, 전소유자와 현소유자 공동 보증금 반환 책임","그러하여 임차인 A나 B는 소유권이 이전된 사실을 알게 된 날로부터 상당한 기간 내에 이의를 제기하면 임대인 전소유자는 보증금반환 채무가 있고, 현소유자(C)법인은 임차보증금을 변제할 채무를 전소유자와 병존적으로 부담하는 것이므로, 전소유자와 C법인을 상대로 보증금반환소송을 제기하면 될 것입니다.



(참고로 임대인의 승계사실에 이의를 제기하면 현소유자는 보증금반환 책임이 없고 전소유자만 책임을 부담한다는 하급심 판결이 있으나, 변론주의 원칙상 주택매매 보증금 공제사실과 병존적 채무인수를 주장·입증하면 전소유자와 현소유자가 공동책임을 부담할 것입니다.)



* 채무인수의 종류는 면책적 채무인수와 병존적 채무인수가 있습니다.



1. 면책적 채무인수란 채무를 인수함에 있어서 종전 채무자는 채무를 면하고 인수인만이 채무를 부담하는 채무인수 방법인데, 이때에는 반드시 채권자의 승낙이 있어야만 면책적 채무인수가 될 수 있습니다.



2. 병존적 채무인수는 채무를 인수함에 있어서 종전 채무자와 인수한 채무자가 함께 공동으로 채무를 부담하는 것을 병존적 채무인수라고 합니다.



채권자가 채무인수에 동의(승낙)하지 않으면 병존적 채무인수가 됩니다."
"['계약갱신', '강제집행', '우선변제권', '차임보증금', '독소조항', '주택유형', '담보권리', '보증금보험', '전대양도', '대항력', '임차권등기']",chunk_30,7,,data/raw/case/전세피해법률상담사례집.docx,"핵심 제목: 임대차계약 해지 사유: 전세사기, 압류 등으로 인한 해지 가능성 포함","14. 임대차계약의 해지사유 관련 문제

>>> 피해상황 – 임대차계약의 해지 사유



임차인 A는 임대인과 임대차계약을 체결하고 대항력과 확정일자를 받아 우선변제권을 확보하고 있으나, ① 임대인이 다수의 주택을 소유하고 전세사기 가해자로 형사 재판을 받고 있는 경우나 ② 주택에 대해 압류, 가압류 등이 들어온 경우, 또는 ③ 임차주택이 경매진행 중이라면 계약해지 사유가 될 수 있을까요?



>>> 문제점 및 대응방안



1. 존속기간 약정이 있을 때와 없는 경우



존속기간을 약정한 때에는 그 기간이 만료가 되어야 임대차가 종료하는 것이 원칙입니다. 다만 주택임대차보호법상 최단존속 기간의 제한이 있으므로 기간의 정함이 없거나 2년 미만의 임대차는 그 기간을 2년으로 보며 다만, 임차인은 2년 미만으로 정한 기간이 유효함을 주장할 수 있습니다.



주택임대차기간의 약정이 없는 경우에는 주택임대인은 2년간은 해지할 수 없으나 임차인은 언제든지 계약해지를 통지할 수 있고, 임대인이 해지통지를 받은 후 1개월이 지나면 해지의 효력이 발생합니다.



2. 해지권을 유보한 경우



임대차기간을 약정한 경우에도 당사자 일방이나 쌍방이 해지할 권리를 유보한 때에는 임차인은 언제든지 해지를 통보할 수 있고 1개월이 지나면 해지의 효력이 생기고(단, 임차인에게 불리한 약정은 무효이므로 임대인은 해지불가, 2년 이하 약정이라도 임차인은 2년 주장 가능), 쌍방의 합의해지는 언제나 가능합니다.



전세피해자들 중에는 임대차계약 보증보험 가입이 안 될 때에는 계약을 해지할 수 있는 것으로 약정하는 경우가 있으며, 이때에는 해지약정이 있으므로 임차인이 해지할 수는 있으나 실익은 없을 수 있습니다.



3. 법정해지권 발생



임차인이 파산한 경우에는 임대인에게 계약해지권을 인정하므로 임대인이나 파산관재인이 해지통지를 한 때에 6개월 후 해지효력이 발생합니다.



임대차계약의 해지사유로는 ①임대인이 임차인의 의사에 반하는 보존행위를 하는 때, ②임차물일부가 임차인 과실 없이 멸실한 경우에 잔존부분으로는 임차의 목적을 달성할 수 없는 때, ③임대인의 동의 없이 임차권 양도나 전대할 때, ④연체 차임액이 2기의 차임액에 달할 때 등 입니다.



4. 임대인의 파산이나 회생 등의 경우



